path,item_type,size_bytes,file_count,sha256,hash_scope,unreadable_file_count,git_status,first_known_use,last_known_use,imports_references,cli_references,makefile_references,test_references,documentation_references,generated_by,duplicate_group,classification,reason,deletion_safety,regeneration_method,provenance_importance
tests/fixtures/runtime_ml_feature_pack/fallbacks_b4e7a8ca8da14eca94dbdf580dd1df55,directory,3915,3,3e654bcf78765e4c7d4f4eaa4e65277e395c7603fed6419477bb35f9c7f2317c,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/fallbacks_b56e831a2b86443994081d54781dd50c,directory,3915,3,4f1633cf9b99558941b07525281ac832a355acacc0e20f5f1d7f640435b27377,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/fallbacks_bb62bdb35bd8499bb5ae996c35ffc561,directory,3915,3,5a71d34885071d3bd7651efdc11d146fe02df70ff923d55a0da9c81419aeb6e3,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/fallbacks_c53985216c684643a7f2e471fd5e488d,directory,3915,3,63b0360633dc27918ee34143f0c104f4d05f815542f685eb2a30a4e86fa63f90,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/fallbacks_c5d87393d6cb4f29b946ca6a2d024ee6,directory,3915,3,7522aa86fb84e372c4154880e07908e76ff7c2500e29426db275ab2774003a19,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/fallbacks_dcb6fbd0c62845bcb9a7e8d31f30ad4a,directory,3915,3,cf9e3b919038e2c596b94f13633124a1833e3f9b15aa0b547402724a96b203fc,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/fallbacks_e03e3146a04f491d8b955e12e1cc3f8b,directory,3915,3,e8914d1251fe10eaffc2c20159248037b32d37c7e5551689b75600c77f5eff03,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/fallbacks_e16d0bbec2f34d3ea7303a599cf9c49d,directory,3915,3,2d7886e872a641e12d9eab1cff90d15ff0bd71c9b38e2f24edceb5a44f3b813a,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/fallbacks_e8f76e39cf1844228fc25d00c7fbe4a5,directory,3915,3,ccfa98a7040c7fb395195db442ae149fbf6c3c96a21d980e07c2baf9b9eb856e,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/fallbacks_f9b061daef0a4927b494a94c2e337d54,directory,3915,3,e48ced6ef427e2b24c374066e239936c5c002fbcb00455d0edf411064e295f2c,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/fallbacks_fd0f290e32af440683b36a2b9a470375,directory,3915,3,5ad95aea871fa2e24629058e401deec1b8e7d77d3f65437af1591b7cdf9b1418,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/fallbacks_fdb76504ebb24b53adc31101bd93f70b,directory,3915,3,419b1dd67034110f86e1a7e0b1590f6d5658141dbb52a07a7914c190b6222893,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/tier_mapping_035f1bb2973f493d874c2f7db33ec764,directory,7293,6,882aa4e445ede7fbd6ef4a5c9627c5f9e5665a3022cb9ed55d17b839a585cb6e,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;401db1e5fabb4fe5342dd5d01bf5d05993a748ec104876e30b4ee7a930a555da;5f17c676a00a2d926ae4546d2763022704737a8cc09f7b8f283d17f74f23622a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/tier_mapping_06d979138d31401a85cf1e0372cad1e1,directory,7293,6,080dced3022df29938697f81a39e042fe1b5306f3134d3dd0b639b4e778df017,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;401db1e5fabb4fe5342dd5d01bf5d05993a748ec104876e30b4ee7a930a555da;5f17c676a00a2d926ae4546d2763022704737a8cc09f7b8f283d17f74f23622a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/tier_mapping_19201026bb5c49dd99d86d93032b1b58,directory,7293,6,2fe9e4bda3bea1dc0b36677aa524bcd008c0b5187551f9233cec82e6877910bc,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;401db1e5fabb4fe5342dd5d01bf5d05993a748ec104876e30b4ee7a930a555da;5f17c676a00a2d926ae4546d2763022704737a8cc09f7b8f283d17f74f23622a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
tests/fixtures/runtime_ml_feature_pack/tier_mapping_3829885f571e4eb1bb4dd3ea8585afe9,directory,7293,6,7dba5ca0f79be4a253ab29d0857f598fd36ded04bf4b242c0d43f5d3736a87ae,CONTENT_AND_PATHS,0,TRACKED_OR_MIXED,NOT_DETERMINABLE,Current checkout inspection,Rule-based discovery plus repository-wide rg/manual inspection.,Retained; no absence-of-reference inference used.,No deletion decision based solely on Makefile absence.,Generated by test_ml_feature_pack::_new_base.,Repository documentation search considered.,NOT_ASSERTED,400d0d2187a6c9dc6d1d78cca2256cc5ff331dc4e8d0762acba70835c8132a6a;401db1e5fabb4fe5342dd5d01bf5d05993a748ec104876e30b4ee7a930a555da;5f17c676a00a2d926ae4546d2763022704737a8cc09f7b8f283d17f74f23622a;71f666f4af1aafb11e3808890295f1a95ec499f834ab093d113e93c394a1b831,KEEP_SOURCE_OF_RECORD,Tracked content is retained even when its name resembles a generated cache or runtime fixture.,NEVER_DELETE,Tracked repository content; restoration/reclassification requires a separate reviewed change.,Tracked content is retained even when its name resembles a generated cache or runtime fixture.
